holed_1,holed_2,holed_3,holed_4,holed_5,holed_6,holed_7,holed_8,holed_9,holed_10,holed_11,holed_12,holed_13,holed_14,holed_15,holed_16,holed_17,holed_18,holed_19,holed_20,holed_21,holed_22,holed_23,holed_24,holed_25,holed_26,holed_27,holed_28,holed_29,holed_30,holed_31,holed_32,holed_33,holed_34,holed_35,holed_36,holed_37,holed_38,holed_39,holed_40,holed_41,holed_42,holed_43,holed_44,holed_45,holed_46,holed_47,holed_48,holed_49,holed_50
825.0,427.0,305.19708,0.0,1009.88855,61.0,199.0,1325.0,246.0,1261.0,155.0,1201.0,58.0,515.0,164.0899,108.0,133.0,871.0,39.0,1333.0,125.0,14.0,124.0,992.0,0.0,107.0,392.89233,16.961094,61.0,547.0,101.0,73.0,7.0,150.0,418.0,0.0,82.0,75.0,42.0,573.0,391.0,144.82332,49.20046,1232.2089,646.0,190.0,202.0,167.0,45.0,0.45358837
219.0,452.35632,311.47913,1.0,844.0,68.0,173.0,1133.0,257.0,1232.0,175.0,913.0,35.0,474.0,164.62923,82.0,138.0,832.0,19.0,1266.0,121.0,14.0,113.0,943.0,0.0,124.11575,389.2187,14.0,42.0,527.0,111.0,37.0,20.0,44.0,402.9721,0.0,70.0,70.85514,67.0,548.0,375.0,143.15434,59.0,1235.1854,969.0,178.0,200.0,162.0,33.0,0.0
906.0,337.0,317.9411,0.0,696.0,36.0,184.0,612.0,260.0,750.0,169.0,1291.0,53.0,595.0,163.71544,104.0,127.0,763.0,26.387127,1170.0,130.0,10.0,110.0,960.0,0.0,119.80725,387.89636,14.0,27.0,542.0,100.0,62.0,3.0,111.0,382.0,0.0,66.0,64.0,49.0,551.0,426.0,141.83574,59.0,1234.0834,917.0,186.0,203.0,82.0,51.0,0.0
222.0,744.0,366.0,3.412671,1232.0,64.0,207.0,530.0,261.0,420.0,168.0,1263.0,40.0,615.4724,161.22015,68.0,120.353836,1452.0,24.0,1166.0,104.0,15.0,132.0,1020.03345,0.0,125.0,384.566,14.0,31.0,502.00208,85.0,54.0,7.4118423,97.0,417.0,0.0,66.392136,61.0,64.0,506.0,474.0,138.80627,61.0,1230.6698,884.0,185.0,212.0,107.0,38.0,0.0
742.0,143.0,344.0,1.0,955.0,58.0,261.0,581.0,225.0,375.0,161.0,1258.0,38.0,642.123,158.95401,92.0,101.0,1883.0,37.0,1194.0,99.0,13.0,157.0,1061.2583,0.0,128.0,380.00992,15.0,96.0,481.0,94.0,41.0,6.411927,99.0,430.0,0.0,71.30916,59.0,51.0,223.0,426.0,135.86754,63.0,1228.6436,843.0,173.0,218.0,433.0,38.0,0.0
447.0,281.0,114.0,1.0,1048.0,66.0,168.0,550.0,182.0,386.25812,112.0,1161.0,40.0,663.0,157.04372,114.0,68.0,1579.4916,26.0,1313.0,124.0,14.0,167.0,1112.0,0.0,96.0,375.80722,15.0,106.0,545.0,99.0,44.750927,4.349868,127.0,319.0,0.0,69.0,63.0,71.34496,146.0,414.0,133.3339,53.0,1227.3766,858.0,181.0,199.0,526.0,37.0,0.0
660.0,966.0,101.0,3.31677,1097.0,75.0,188.0,537.0,134.0,549.0,103.0,1108.0,48.0,712.50964,155.1334,65.0,123.0,1268.0,43.0,1127.0,138.0,8.0,84.0,1223.0,0.0,123.0,371.6046,18.0,65.0,449.0,84.0,33.0,3.7547877,136.72998,378.0,19.0,73.0,62.0,48.0,229.0,437.0,130.80023,56.0,1226.11,775.0,181.0,200.0,325.0,39.0,0.0
972.0,1091.0,65.0,1.0,1518.0,59.0,179.0,679.0787,178.0,486.0,88.0,1104.0,49.0,749.0,153.22313,93.0,905.0,1811.0,30.0,1117.0,162.0,16.0,112.0,1344.0,0.0,187.0,367.40195,20.0,61.0,548.0,131.0,69.0,4.7397537,129.0,388.0,14.0,58.0,72.0,41.0,509.0,425.0,128.26657,54.0,1224.843,1083.0,184.0,193.0,301.0,34.0,0.0
607.0,473.0,24.0,0.0,924.0,55.0,224.0,780.0,186.0,1185.0,94.0,1143.0,30.0,748.0,151.31284,121.0,1703.0,1884.0,50.0,1235.0,165.0,12.0,186.0,1191.0,0.0,110.0,363.1993,26.0,20.0,406.0,136.0,34.0,5.941375,155.0,382.0,9.0,52.0,77.0,351.0,608.0,363.0,125.73293,66.0,1223.5763,721.0,182.0,198.0,265.0,82.0,0.0
595.0,564.0,38.0,0.0,1011.0,100.0,206.77449,1889.0,195.0,1721.0065,74.0,1222.0,182.0,777.0,149.40254,97.0,2039.0,2287.0,132.0,1333.0,160.0,16.0,147.0,1362.0,0.0,164.0,358.99664,23.0,47.79755,244.0,184.0,71.0,3.5519881,97.0,374.0,52.0,68.0,70.0,415.0,697.0,390.0,123.199265,53.0,1222.3094,620.0,181.0,436.0,387.0,94.0,0.0
640.0,363.0,44.0,0.0,137.0,66.0,199.56172,1806.0,212.0,2056.0,67.0,1197.0,198.0,752.0,147.49223,108.0,2092.0,1348.0,73.0,1185.0,149.0,16.0,167.0,1405.0,0.0,307.0,354.79404,27.0,62.049526,448.0,182.0,87.0,1.785815,111.0,404.0,370.0,73.0,65.0,330.0,598.0,366.0,120.665634,40.0,1221.0426,643.0,211.0,245.0,522.0,26.0,0.0
832.0,356.0,97.0,1.2822471,114.0,105.0,155.0,1460.0,79.0,2185.0,61.0,1222.0,137.7851,812.0,145.58195,101.0,2111.0,851.0,159.0,928.0,142.0,15.0,159.0,1563.0,0.0,216.0,350.59137,19.0,49.0,445.0,405.0,135.0,1.0,105.92298,398.0,204.01328,67.0,64.0,197.0,76.0,392.0,118.12979,18.0,1219.7758,621.4192,342.0,365.0,35.0,50.0,0.0
665.0,335.0,71.0,0.93465245,424.0,87.0,368.0,778.0,56.0,1679.0,65.0,1242.0,116.275375,834.0,143.67165,104.0,2111.0,1464.0,41.0,876.0,132.0,17.774137,165.0,1707.0,0.0,99.0,346.38876,22.0,61.0,442.0,537.0,90.0,42.0,98.0,399.0,102.948425,66.0,60.0,194.0,72.0,414.0814,115.59389,36.0,1218.509,618.5025,270.0,219.0,41.0,29.0,0.0
505.0,466.0,58.0,0.9428423,104.0,74.0,255.0,1154.0,53.0,2349.0,64.0,1276.0,51.0,715.0,141.76135,84.0,2111.0,1919.0,101.0,1034.0,112.0,15.0,174.0,1589.0,0.0,92.762726,342.1861,17.0,105.12844,548.0,427.0,42.0,66.0,95.0,505.0,5.0,62.0,57.0,110.0,88.0,443.0,113.05794,33.0,1217.2422,587.0,210.0,193.0,32.0,49.0,0.0
1440.0,552.0,29.0,0.7817879,122.0,72.0,207.0,1170.0,47.0,1121.0,66.07909,1407.0,62.0,739.0,139.85107,120.0,2111.0,1847.0,63.0,1135.0,104.0,11.0,207.0,1128.0,0.0,58.0,337.98343,15.0,258.36557,675.0,491.0,62.0,26.0,77.0,384.0,0.0,71.0,66.0,89.0,100.0,465.0,110.52201,24.0,1215.9753,645.0,276.49448,208.0,31.0,54.0,0.0
840.0,662.0,16.0,0.7103176,84.0,68.0,479.0,1109.0,50.0,1048.0,55.0,1135.0,53.0,732.59863,137.94078,92.0,2111.0,1497.0,91.0,1409.0,75.0,18.0,154.0,632.0,0.0,67.0,333.78082,16.0,286.0,554.0,593.0,85.0,2.0,104.0,382.0,0.0,68.0,68.0,37.0,88.0,430.0,107.98606,65.0,1214.7085,614.0,337.0,242.0,31.0,47.0,0.0
715.0,810.0,30.0,0.6352705,94.0,67.0,497.0,596.0,72.0,1646.0,71.0,1162.0,56.0,750.0,136.03049,133.0,2111.0,1757.0,252.0,1129.0,50.0,18.0,161.0,601.0,0.0,58.0,329.57816,17.0,417.0,363.0,547.0,48.0,1.0,136.0,383.0,0.0,72.0,67.0,84.0,91.0,444.0,105.45013,121.0,1213.4418,600.0,365.0,179.0,13.0,59.0,0.0
454.0,588.0,87.0,0.7132579,104.0,89.0,218.0,597.0,89.0,1744.0,81.0,1257.0,38.0,740.0,134.12018,108.0,2111.0,942.0,42.0,988.0,69.0,14.0,178.0,539.0,0.0,64.0,325.3755,14.0,440.0,505.0,541.0,60.0,3.0,107.698875,435.0,1.785815,66.0,61.0,35.0,86.0,428.0,102.914185,114.0,1212.1749,590.0,261.0,181.0,8.0,54.0,0.0
1592.0,320.0,90.0,0.45358837,599.0,164.0,251.0,775.0,41.0,1106.0,63.0,1174.0286,59.0,763.0,132.2099,116.0,2111.0,1341.0352,51.0,1083.0,148.0,18.0,107.0,524.0,0.0,57.0,321.17285,12.0,714.0,452.0,612.0,66.0,8.0,80.0,282.0,0.0,63.0,69.0,88.0,304.0,453.0,100.37825,215.0,1210.9082,906.0,285.0,186.0,35.0,195.0,0.0
1026.0,458.6699,100.0,0.0,1205.0,187.81987,190.0,1138.0,147.0,952.0,61.0,1142.0,65.0,667.0,130.2996,95.0,2111.0,1707.0,43.0,1319.0,133.0,17.0,179.0,513.0,0.45358837,65.0,316.97018,17.76031,90.0,452.0,652.0,38.0,33.0,104.0,271.0,0.0,64.0,78.0,83.0,582.0,370.0,97.84233,113.0,1209.6411,603.0,265.0,201.0,10.0,103.06638,0.0
1011.0,512.05743,73.0,0.0,1043.0,200.0,242.0,1783.0,41.0,947.0,64.0,1170.0,33.0,656.449,128.3893,138.0,2111.0,1965.0,49.0,1126.0,139.0,16.0,311.0,537.0,0.0,56.0,312.76755,14.0,379.0,420.0,561.0,76.0,18.0,76.0,286.0,0.0,119.0,71.0,72.0,688.0,361.0,95.30638,98.0,1208.3744,740.0,228.72905,206.0,37.0,55.0,0.0
366.0,575.0,34.0,0.0,931.0,141.0,216.0,1159.0,48.0,1350.0,84.45949,1167.7358,139.0,655.7732,126.47902,124.50678,1974.8308,984.0,32.0,1094.0,137.0,15.0,322.0,514.0,0.0,63.0,308.56494,11.0,128.33427,370.0,261.0,43.0,27.0,65.0,287.0,0.0,168.0,82.0,128.0,632.0,290.0,92.77045,74.0,1207.1075,493.0,173.0,206.0,12.0,44.0,0.45358837
263.0,981.0,42.0,0.0,1278.0,106.46813,184.0,1402.0,52.0,1369.0,97.0,1200.0,352.0,647.13556,124.56871,116.0,2019.0,1803.0,327.0,1122.0,154.72224,15.0,297.85336,527.0,0.0,66.0,304.36227,12.0,122.0,386.0,261.0,53.349113,5.0,120.0,285.0,0.0,177.0,62.0,91.0,639.0,308.0,90.21896,63.0,1205.8406,651.0,225.0,213.0,33.0,43.0,0.45358837
381.0,443.0,50.0,0.0,1632.0,56.0,222.0,424.0,42.0,1280.0,99.0,1183.0,368.20468,655.0,122.65842,110.0,1737.0,761.0,219.0,1129.0,184.0,15.0,267.0,532.0,0.0,58.0,300.15964,13.0,102.0,391.0,259.0,55.0,1.0,77.0,284.0,0.0,179.0,72.0,63.0,679.0,449.67706,87.66736,43.0,1204.5739,562.0,224.0,218.0,25.0,51.0,0.0
230.0,686.0,45.0,0.0,1097.0,48.0,217.0,445.0,304.0,849.0,113.0,1201.0,389.0,665.0,120.748116,77.0,1028.0,1235.0,39.0,1172.0,135.0,22.778595,332.0,1000.0,0.0,69.0,295.957,18.0,393.0,388.0,478.0,58.0,0.0,93.0,284.0,0.0,229.0,73.0,276.0,604.0,637.0,85.11577,34.0,1203.3071,652.0,227.0,227.0,13.0,54.0,0.0
629.0,511.0,65.0,0.0,1103.0,64.0,199.0,353.0,398.0,1104.0,116.0,1518.0,215.0,568.0,118.83782,117.0,461.0,1953.0,27.0,1200.0,70.0,28.483963,312.0,1247.0,0.0,76.0,291.75433,15.0,122.17223,417.0,442.0,55.0,22.0,61.0,284.0,0.0,91.0,87.0,191.86261,527.0,693.0,82.564156,59.0,1202.0403,637.0,223.0,233.0,47.0,53.0,0.0
902.0,421.0,66.60769,0.0,1451.0,66.0,216.0,988.0,88.0,838.0,119.0,1029.0,193.0,498.0,116.927536,114.0,332.66656,1554.0,52.0,1086.0,71.0,33.74757,265.0,1455.0,0.0,77.0,287.5517,15.0,101.0,387.0,525.0,48.0,53.0,129.0,283.0,0.0,66.0,102.0,91.0,257.0,745.0,80.014114,57.0,1200.7733,687.0,221.0,394.0,30.0,51.0,0.0
1505.0,1152.0,34.0,0.0,399.0,85.0,171.0,1219.0,60.0,1610.0,122.0,1074.0,68.0,542.0,115.01725,97.0,265.0,1008.0,31.0,1203.0,132.0,37.0,333.0,1326.0,0.0,55.0,283.34906,46.0,79.0,416.0,460.0,72.0,66.0,125.0,283.0,0.0,68.0,88.907295,94.0,159.0,692.0,77.46566,59.56887,1199.5066,621.0,222.0,445.0,37.0,52.0,0.0
1943.0,608.0,33.138912,0.0,900.0,73.0,213.0,653.0,80.0,1680.0,133.0,1102.0,130.0,498.0,113.106964,93.33386,701.0,1183.0,101.0,1226.0,105.0,20.0,309.0,1314.0,0.0,89.0,279.1464,157.0,188.0,394.0,434.0,56.0,71.0,78.0,284.0,0.0,85.0,69.0,82.0,434.0,640.0,74.91719,55.0,1198.2397,682.0,218.0,471.0,283.0,49.0,0.0
1208.0,914.0,34.0,0.0,987.0,61.0,199.0,914.0,71.0,1954.0,282.0,994.0,217.0,455.0,111.19665,71.0,1606.0,856.0,114.0119,1167.0,122.0,16.0,316.0,1057.0,0.0,84.0,274.94376,169.0,253.0,254.0,395.1049,72.0,72.0,80.0,276.0,0.0,83.0,77.0,120.82194,611.0,377.0,72.36872,56.0,1196.973,1099.0,216.0,456.0,582.0,42.0,0.0
516.0,1311.0,157.0,0.0,1778.0,215.0,233.0,749.0,188.0,2068.0,349.0,1403.0,66.0,500.0,109.286354,99.0,1921.0,1143.0,37.0,1332.0,122.0,16.0,314.0,649.0,0.0,67.0,270.7411,192.0,224.51149,442.0,445.64746,39.0,61.0,90.0,283.0,0.0,94.0,54.0,147.92802,666.0,344.0,69.82025,71.921936,1195.706,625.0,227.0,492.0,641.0,51.0,0.0
1064.0,1324.0,225.0,0.0,126.0,217.4819,390.0,525.0,328.0,2111.0,290.0,1083.0,58.0,551.0,107.37607,105.0,1571.0,935.0,59.0,1336.0,123.52058,16.0,305.0,1252.0,0.0,81.0,266.53842,147.0,182.81963,452.0,226.0,64.0,63.0,113.0,270.0,0.0,98.0,86.0,162.0,675.0,349.0,67.27179,67.0,1194.4392,655.0,202.0,484.0,654.0,49.0,0.0
1363.0,955.7268,205.0,0.0,497.0,189.22069,198.0,326.0,276.0,2042.0,548.0,1081.0,73.0,525.0,105.465775,105.0,1907.0,1582.0,60.0,1360.0,128.72029,16.0,320.0,1437.0,0.0,66.0,262.33582,23.0,160.0,506.0,190.0,65.0,8.0,63.0,284.0,0.0,222.0,45.0,159.0,672.0,333.0,64.72332,75.0,1193.1725,694.0,197.0,540.0,646.0,45.0,0.0
1232.0,987.74164,230.0,0.0,380.0,176.0,199.0,435.0,239.0,2241.0,653.0,1149.0,76.0,519.0,103.55547,141.0,1656.0,1163.0,34.0,1372.0,119.0,18.81517,274.0,1449.0,0.0,38.0,258.13315,15.0,177.0,501.0,162.0,66.0,3.0,120.0,289.0,0.0,248.0,87.0,449.0,694.0,301.0,62.17486,83.0,1191.9056,957.0,327.0,536.0,247.0,57.0,0.0
1495.0,821.21747,79.0,0.0,182.0,130.0,201.0,829.0,241.0,1742.0,938.0,1334.0,88.0,544.0,102.172935,129.0,832.0,1333.0,66.0,1307.0,139.0,17.0,248.0,1251.0,0.0,70.0,254.07152,14.0,160.0,590.0,184.0,67.0,1.0,99.0,277.0,0.0,239.0,71.0,543.0,634.0,309.0,60.03846,85.0,1190.8995,893.0,376.0,612.0,36.0,59.0,0.0
967.22766,671.0,73.0,0.0,1171.0,124.0,222.0,358.0,204.0,1912.0,528.0,850.0,99.0,479.0,101.38489,88.0,467.5944,1369.0,95.0,1259.0,443.0,14.0,275.0,1495.0,0.0,97.0,250.18768,14.0,224.0,670.0,141.0,63.0,3.0,63.0,256.0,0.0,232.0,131.0,380.0,627.0,309.0,57.73881,98.0,1189.7448,823.0,281.0,557.0,230.0,44.0,0.0
887.0,905.0,81.0,0.0,717.0,114.0,206.0,351.0,256.0,2055.0,283.0,1501.0,69.0,474.0,99.87564,127.042656,212.0,1824.0,49.0,1331.0,328.59628,14.0,272.0,1482.0,0.0,77.0,246.2407,14.0,89.0,615.0,126.0,63.0,22.0,123.0,277.0,0.0,212.0,121.0,222.0,683.0,309.0,53.966476,90.0,1189.3767,964.0,414.0,560.0,153.0,49.0,0.0
919.0,575.0,62.0,0.0,940.0,133.0,260.0,434.96375,221.0,2111.0,151.0,1399.0,103.0,586.0,96.36209,175.0,633.0,2050.0,59.0,1493.0,236.33975,14.0,235.0,932.0,0.0,135.0,242.00235,12.0,71.785866,602.0,129.0,63.0,52.0,104.871956,287.0,0.0,183.0,65.0,193.0,627.0,327.4109,52.964905,74.0,1188.689,817.0,426.0,414.0,249.0,43.0,0.45358837
731.0,792.0,57.0,0.0,1019.0,100.0,243.0,370.0,133.0,2030.0,145.0,1093.0,76.0,647.0,94.26177,162.0,875.0,1941.0,45.0,1306.0,149.0,15.0,199.0,857.92267,0.0,101.0,237.95396,14.0,45.0,584.0,268.0,58.0,45.0,87.0,283.0,0.0,113.0,68.0,176.0,591.0,334.0,65.810425,65.0,1186.7906,647.0,460.0,375.0,56.0,42.0,0.0
676.0,223.0,50.0,0.0,208.0,107.0,207.0,1183.0,124.0,2266.0,166.0,1094.0,64.0,688.21844,94.33131,110.0,575.0,1581.7745,48.0,1120.0,173.0,12.0,197.0,700.0,0.0,37.0,233.82368,14.0,56.0,502.04657,1236.0,69.0,39.0,107.0,286.0,0.0,131.0,69.0,229.0,644.0,342.0,51.185352,95.0,1184.4233,1012.0,426.0,372.55005,19.0,42.0,0.0
644.0,473.0,36.0,0.0,143.0,100.0,235.0,306.0,163.0,1676.0,710.0,2046.0,145.0,749.406,93.05931,134.0,1812.0,1335.0,31.0,1649.0,141.0,14.0,210.0,698.0,0.0,183.0,229.77472,17.0,104.0,451.66193,598.0,50.0,38.0,83.0,287.0,0.0,133.0,67.0,138.0,664.0,340.0,59.874687,411.0,1189.2203,613.0,398.0,370.7645,27.0,44.0,0.0
662.0,976.0,11.0,0.0,180.0,81.0,218.0,356.0,187.0,1858.0,402.0,2012.0,90.0,784.0,91.0702,135.0,162.0,1164.0,60.0,1319.0,122.0,11.0,166.0,728.0,0.0,324.0,226.03682,13.0,56.0,374.0,560.0,68.0,40.0,124.0,269.0,0.0,448.0,63.0,151.0,689.0,355.0,27.876554,477.0,1186.3062,565.0,341.0,356.0,33.0,44.0,0.0
676.0,151.0,215.0,0.0,191.0,76.0,210.0,514.0,187.0,2008.0,387.0,1995.0,58.0,831.0,91.68163,106.0,156.0,1180.0,23.0,1162.0,97.0,18.0,118.0,732.0,0.0,843.0,222.79692,10.0,44.0,385.0,93.0,66.0579,37.0,96.0,336.0,0.0,521.0,66.0,73.0,549.0,365.0,36.839767,596.0,1180.6804,785.0,305.0,372.0,10.0,42.0,0.0
675.0,318.0,269.0,0.0,173.0,28.0,161.0,521.0,183.0,2057.0,355.0,1215.0,73.0,862.0,83.0,103.0,373.0,938.0,28.03662,1424.0,107.0,13.0,195.0,766.0,0.0,545.0,217.0,11.0,39.0,419.63718,146.35332,60.0,53.0,129.0,337.0,0.0,548.7594,67.0,39.0,440.0,358.4735,35.0,170.0,1194.0,1647.0,245.0,373.0,32.0,48.0,0.0
684.0,462.12177,243.0,0.0,131.0,46.0,209.0,452.0,195.0,1483.0,305.0,1063.0,28.0,926.0,114.39032,92.0,132.0,1542.0,28.892408,1454.0,108.0,11.0,186.0,922.0,0.0,685.0,222.49652,10.0,49.0,436.0,82.0653,62.0,4.0,79.0,334.0,0.0,573.0,67.43884,82.0,436.0,361.0,46.0,68.0,1208.0,1756.0,243.0,384.0,25.0,30.0,0.0
680.0,832.0,183.0,0.0,79.0,55.0,229.0,496.0,208.0,1874.0,415.0,1234.0,53.0,755.0,141.0,102.0,129.0,1997.0,19.0,1453.0,99.0,13.0,171.0,1051.0,0.0,734.0,225.0,12.0,88.0,454.0,106.169754,64.0,18.460814,69.0,283.0,0.0,487.0,62.0,27.0,442.0,365.0,46.0,49.0,1194.0,1060.0,226.0,389.0,11.0,44.0,0.0
675.0,225.0,120.0,0.0,147.0,54.0,230.0,512.0,249.0185,1741.0,100.0,973.0,55.0,887.0,122.0,90.086655,124.0,1970.0,49.0,1266.0,99.0,16.518929,167.0,852.0,0.0,566.0,226.0,14.0,85.0,467.0,159.8879,62.0,27.0,115.0,316.0,0.0,480.08835,63.0,61.0,418.0,362.0,17.0,42.0,1264.0,632.0,212.0,416.0,45.0,41.0,0.0
657.0,403.0,33.0,0.0,509.0,55.0,179.0,905.0,279.0,789.0,136.0,1056.0,58.0,870.0,100.0,67.0,106.0,1790.0,20.0,1441.0,73.0,17.216843,107.0,856.0,0.0,354.0,227.0,20.0,64.0,526.0,126.362526,40.0,16.11017,88.0,341.0,0.0,483.0,62.0,74.0,412.0,369.0,92.0,53.0,1229.0,620.0,223.0,349.0,15.0,37.0,0.0
644.0,597.0,35.0,0.0,859.0,57.0,187.0,1201.0,305.0,1471.0,112.0,1012.0,53.0,873.0,113.0,83.0,129.0,2076.0,37.0,1200.0,79.0,15.0,92.0,858.0,0.0,466.0,226.0,21.290813,51.0,528.0,177.35515,73.0,2.0,107.0,315.0,0.0,532.0,64.0,37.0,342.0,374.0,314.0,69.0,1195.0,656.0,216.0,309.0,12.0,56.0,0.0
803.0,328.0,98.0,0.0,843.0,64.0,160.0,1293.0,349.0,1291.0,118.0,768.0,42.0,870.0,124.0,101.0,141.0,863.0,20.0,1078.0,63.0,14.0,87.0,865.0,0.0,438.0,217.0,19.32947,36.0,491.0,130.35016,44.0,15.815797,103.0,348.0,0.45358837,497.0,64.0,65.0,366.0,370.0,701.0,67.0,1310.0,782.192,211.0,322.0,57.0,27.0,0.45358837
935.0,985.0,53.0,0.0,576.0,58.0,206.0,587.0,427.0,898.0,90.0,1119.0,39.0,883.0,118.0,94.0,137.0,1223.0,41.0,1088.0,84.0,11.0,116.0,994.0,0.0,382.0,224.0,14.0,40.0,507.0,150.6532,68.0,18.0,98.48614,359.5415,0.0,528.0,66.0,44.0,377.0,391.0,380.0,65.0,1341.0,793.1751,221.0,332.0,13.0,39.0,0.0
1480.0,474.0,24.0,0.0,1286.0,63.0,248.0,434.0,402.0,447.0,86.0,1100.0,39.0,798.0,119.0,86.0,123.0,1744.0,28.0,1099.6144,98.0,15.0,156.0,1083.0,0.0,377.19772,210.0,12.0,45.0,464.0,160.76605,33.0,51.0,95.0,377.0,0.0,609.0,62.0,69.0,309.0,374.0,203.0,57.0,1175.0,870.0,205.0,326.0,10.0,34.0,0.0
606.0,207.0,37.0,0.0,1426.0,62.0,219.0,323.0,312.0,431.0,114.0,1099.0,48.0,842.0,122.0,79.0,114.0,2109.0,31.0,1113.0,119.0,13.0,177.0,1187.0,0.0,321.66888,223.0,16.0,129.0,490.0,158.1539,61.0,2.0,101.0,387.0,0.0,427.0,62.0,40.0,311.0,380.0,152.0,52.0,1366.0,719.0,216.0,349.0,57.0,33.0,0.0
471.0,501.0,29.0,0.0,1434.0,60.0,284.0,511.0,234.0,475.0,137.0,995.0,46.0,880.0,157.0,93.0,69.0,1918.0,39.0,1199.0,132.0,17.0,128.0,1013.0,0.0,382.0,227.0,14.0,84.0,493.0,164.08118,48.0,6.9650764,103.0,372.0,0.0,338.0,62.0,64.0,390.0,373.0,108.0,37.0,1336.0,671.0,216.0,345.0,3.0,33.0,0.0
621.0,550.0,32.0,0.0,1244.0,64.13143,222.0,414.0,189.0,598.0,131.0,1067.0,36.0,813.0,162.33832,99.0,126.0,1473.0,47.0,1067.0,123.0,10.0,137.0,1092.0,0.0,407.0,227.0,14.0,75.0,437.0,169.9961,48.0,4.0,86.0,361.0,0.0,126.0,61.0,55.0,384.0,377.0,100.0,80.0,1356.0,803.0,223.01106,343.0,41.0,44.0,0.0
894.0,595.90015,31.0,0.0,185.0,58.0,193.0,341.0,204.0,528.0,179.0,1066.778,42.0,902.0,164.0,87.0,881.0,1803.0,47.0,1060.0,143.0,18.0,159.0,994.0,0.0,277.0,226.0,17.0,47.0,452.0,175.91049,60.0,1.0,89.0,371.4331,0.0,112.0,62.0,52.0,515.0,380.0,101.0,66.0,1356.8757,961.0,214.0,347.0,24.0,29.0,0.45358837
647.0,586.0,31.0,0.0,105.0,54.0,264.0,356.0,192.0,637.0,161.0,1104.0,27.0,850.0,167.0,86.0,1835.0,1781.0,21.0,1153.0,146.0,14.0,164.0,1120.9661,0.0,265.0,226.0,20.0,44.0,447.0,181.82489,44.0,21.0,88.0,367.0,0.0,119.0,58.0,69.0,557.0297,379.0,163.0,57.0,1381.0,756.0,223.0,363.0,23.930552,45.0,0.0
573.0,866.0,26.0,0.0,153.0,84.32093,222.0,629.0,201.0,1028.0,167.0,1324.0,110.0,733.0,163.1739,94.5871,2111.0,1776.0,32.60593,1265.0,123.0,17.0,144.0,1189.0,0.0,309.0,226.0,17.0,99.0,411.0,187.73929,47.0,55.0,114.0,394.0,0.0,105.0,95.0,404.0,673.0,390.17984,201.0,59.0,1481.0,845.0,212.0,399.0,32.0,49.0,0.0
869.0,246.0,122.0,0.0,454.0,132.0,263.0,1359.0,205.0,1126.0,222.0,1061.0,65.0,668.0,164.62856,99.151566,2111.0,983.0,53.0,1117.0,116.0,16.0,137.0,1295.0,0.0,250.0,227.0,17.0,170.0,442.0,193.65367,70.0,0.0,76.0,407.0,0.0,100.0,81.45853,298.0,359.2155,401.498,223.0,45.0,1400.0,853.0,237.0,338.0,57.0,39.0,0.0
727.0,343.0,34.0,0.0,335.0,66.0,247.47148,1066.0,219.0,1980.0,257.0,992.0,96.0,708.0,168.03833,90.0,2111.0,1532.0,209.0,925.0,130.0,26.0,165.0,1374.0,0.0,152.86775,227.0,17.0,156.0,454.0,199.56807,112.0,4.0,90.0,414.0,0.0,166.0,63.0,278.0,150.0,416.0,129.0,34.0,1389.0,873.0,352.35706,431.0,33.0,198.0,0.0
839.0,308.0,25.0,0.0,1111.0,69.0,229.0,689.0,211.0,1395.0,239.82147,996.0,28.0,689.0,163.0,139.0,2111.0,1963.0,31.0,912.0,128.0,17.0,229.0,1580.0,0.0,78.0,229.0,20.0,293.0,476.0,205.48245,156.0,44.0,85.0,414.0,0.0,149.0,64.0,291.0,137.0,430.0,114.0,60.0,1483.0,883.0,461.0,676.0,33.0,43.0,0.0
657.0,761.5729,34.0,0.0,219.0,71.0,253.0,703.0,221.0,1757.0,250.0,1041.0,93.0,630.0,200.0,84.0,1951.0,2111.0,51.0,1101.2578,103.0,22.298841,212.0,1741.0,1.0,97.0,232.0,17.0,517.0,499.0,211.39685,58.0,45.0,59.0,581.0,1.0,94.0,77.0,214.0,290.49203,444.0,55.0,62.0,1415.0,1004.0,409.0,699.0,184.0,42.582054,0.0
381.0,1264.0,34.0,0.0,166.0,72.0,205.0,982.0,229.0,1921.0,107.0,1215.0,42.0,661.0,198.0,187.0,1817.0,2075.0,45.0,1302.0,81.0,24.884748,189.0,1667.0,1.0,82.0,293.0,16.0,466.0,510.0,217.31123,71.0,50.0,85.0,606.0,0.0,94.0,75.40643,245.0,371.09387,442.0,32.0,125.0,2000.0,664.0,410.0,375.0,212.0,49.0,0.0
345.21646,565.0,68.0,0.0,154.0,94.46918,241.0,1084.0,239.0,2153.0,122.0,1095.0,48.0,687.0,143.0,108.0,1936.0,1939.0,26.0,1426.0,75.0,24.0,254.0,1425.0,1.0,74.0,203.0,16.0,144.0,581.0,223.22563,69.0,14.0,88.0,545.0,0.0,96.0,71.0,262.0,458.0,438.0,75.0,60.0,2001.0,453.0,426.0,332.0,246.0,46.0,0.0
